reseller_id,reseller_name,phone,city,state,tier,join_date,reseller_status
797,Reseller_0797,+918335640103,Mysore,Karnataka,Tier 3,2023-07-04 12:00:00,Active
798,Reseller_0798,+918267176863,Raipur,Chhattisgarh,Tier 3,2023-07-05 00:00:00,Inactive
799,Reseller_0799,+917941150163,Bhopal,Madhya Pradesh,Tier 2,2023-07-05 12:00:00,Inactive
800,Reseller_0800,+917657926994,Jabalpur,Madhya Pradesh,Tier 3,2023-07-06 00:00:00,Active
801,Reseller_0801,+918604706474,Agra,Uttar Pradesh,Tier 2,2023-07-06 12:00:00,Active
802,Reseller_0802,+919022191192,Ludhiana,Punjab,Tier 2,2023-07-07 00:00:00,Inactive
803,Reseller_0803,+917938070754,Raipur,Chhattisgarh,Tier 3,2023-07-07 12:00:00,Active
804,Reseller_0804,+919559003646,Raipur,Chhattisgarh,Tier 3,2023-07-08 00:00:00,Inactive
805,Reseller_0805,+919257033897,Rajkot,Gujarat,Tier 3,2023-07-08 12:00:00,Active
806,Reseller_0806,+918553854176,Visakhapatnam,Andhra Pradesh,Tier 2,2023-07-09 00:00:00,Active
807,Reseller_0807,+917481933114,Chennai,Tamil Nadu,Tier 1,2023-07-09 12:00:00,Active
808,Reseller_0808,+919171050399,Chennai,Tamil Nadu,Tier 1,2023-07-10 00:00:00,Active
809,Reseller_0809,+917643611097,Ludhiana,Punjab,Tier 2,2023-07-10 12:00:00,Churned
810,Reseller_0810,+918897690739,Ludhiana,Punjab,Tier 2,2023-07-11 00:00:00,Active
811,Reseller_0811,+919504600194,Delhi,Delhi,Tier 1,2023-07-11 12:00:00,Churned
812,Reseller_0812,+918913333579,Ludhiana,Punjab,Tier 2,2023-07-12 00:00:00,Active
813,Reseller_0813,+917566696611,Jabalpur,Madhya Pradesh,Tier 3,2023-07-12 12:00:00,Inactive
814,Reseller_0814,+919421980125,Coimbatore,Tamil Nadu,Tier 2,2023-07-13 00:00:00,Active
815,Reseller_0815,+919889515311,Hyderabad,Telangana,Tier 1,2023-07-13 12:00:00,Inactive
816,Reseller_0816,+917093503397,Mysore,Karnataka,Tier 3,2023-07-14 00:00:00,Inactive
817,Reseller_0817,+917935878994,Jaipur,Rajasthan,Tier 2,2023-07-14 12:00:00,Active
818,Reseller_0818,+918819766421,Jaipur,Rajasthan,Tier 2,2023-07-15 00:00:00,Active
819,Reseller_0819,+919324279536,Lucknow,Uttar Pradesh,Tier 2,2023-07-15 12:00:00,Churned
820,Reseller_0820,+919027530378,Rajkot,Gujarat,Tier 3,2023-07-16 00:00:00,Churned
821,Reseller_0821,+917773013901,Hyderabad,Telangana,Tier 1,2023-07-16 12:00:00,Active
822,Reseller_0822,+919774036963,Raipur,Chhattisgarh,Tier 3,2023-07-17 00:00:00,Inactive
823,Reseller_0823,+918642737456,Ranchi,Jharkhand,Tier 3,2023-07-17 12:00:00,Churned
824,Reseller_0824,+918613385303,Vadodara,Gujarat,Tier 2,2023-07-18 00:00:00,Churned
825,Reseller_0825,+919316277000,Kolkata,West Bengal,Tier 1,2023-07-18 12:00:00,Churned
826,Reseller_0826,+918493660313,Pune,Maharashtra,Tier 1,2023-07-19 00:00:00,Inactive
827,Reseller_0827,+918688173960,Chennai,Tamil Nadu,Tier 1,2023-07-19 12:00:00,Active
828,Reseller_0828,+917956447193,Visakhapatnam,Andhra Pradesh,Tier 2,2023-07-20 00:00:00,Active
829,Reseller_0829,+918281459294,Meerut,Uttar Pradesh,Tier 3,2023-07-20 12:00:00,Active
830,Reseller_0830,+919338374929,Visakhapatnam,Andhra Pradesh,Tier 2,2023-07-21 00:00:00,Inactive
831,Reseller_0831,+917986399651,Vadodara,Gujarat,Tier 2,2023-07-21 12:00:00,Inactive
832,Reseller_0832,+917666241244,Nagpur,Maharashtra,Tier 2,2023-07-22 00:00:00,Active
833,Reseller_0833,+917484664056,Visakhapatnam,Andhra Pradesh,Tier 2,2023-07-22 12:00:00,Churned
834,Reseller_0834,+918800624665,Kolkata,West Bengal,Tier 1,2023-07-23 00:00:00,Inactive
835,Reseller_0835,+918033653860,Meerut,Uttar Pradesh,Tier 3,2023-07-23 12:00:00,Inactive
836,Reseller_0836,+919550970716,Lucknow,Uttar Pradesh,Tier 2,2023-07-24 00:00:00,Active
837,Reseller_0837,+919886319543,Chennai,Tamil Nadu,Tier 1,2023-07-24 12:00:00,Active
838,Reseller_0838,+918051125170,Meerut,Uttar Pradesh,Tier 3,2023-07-25 00:00:00,Active
839,Reseller_0839,+918885330933,Gwalior,Madhya Pradesh,Tier 3,2023-07-25 12:00:00,Active
840,Reseller_0840,+917242425303,Bhopal,Madhya Pradesh,Tier 2,2023-07-26 00:00:00,Active
841,Reseller_0841,+918005716063,Bangalore,Karnataka,Tier 1,2023-07-26 12:00:00,Active
842,Reseller_0842,+919474375067,Mysore,Karnataka,Tier 3,2023-07-27 00:00:00,Active
843,Reseller_0843,+919888502524,Agra,Uttar Pradesh,Tier 2,2023-07-27 12:00:00,Active
844,Reseller_0844,+918296068379,Amritsar,Punjab,Tier 3,2023-07-28 00:00:00,Active
845,Reseller_0845,+919238756255,Raipur,Chhattisgarh,Tier 3,2023-07-28 12:00:00,Inactive
846,Reseller_0846,+918181777110,Patna,Bihar,Tier 2,2023-07-29 00:00:00,Active
847,Reseller_0847,+917752191321,Chennai,Tamil Nadu,Tier 1,2023-07-29 12:00:00,Churned
848,Reseller_0848,+919387360437,Gwalior,Madhya Pradesh,Tier 3,2023-07-30 00:00:00,Churned
849,Reseller_0849,+919763021449,Nagpur,Maharashtra,Tier 2,2023-07-30 12:00:00,Active
850,Reseller_0850,+918368954072,Vijayawada,Andhra Pradesh,Tier 3,2023-07-31 00:00:00,Active
851,Reseller_0851,+917640884760,Gwalior,Madhya Pradesh,Tier 3,2023-07-31 12:00:00,Active
852,Reseller_0852,+919310384304,Indore,Madhya Pradesh,Tier 2,2023-08-01 00:00:00,Inactive
853,Reseller_0853,+918291653057,Bhopal,Madhya Pradesh,Tier 2,2023-08-01 12:00:00,Inactive
854,Reseller_0854,+918988677919,Varanasi,Uttar Pradesh,Tier 3,2023-08-02 00:00:00,Active
855,Reseller_0855,+918772436303,Vijayawada,Andhra Pradesh,Tier 3,2023-08-02 12:00:00,Inactive
856,Reseller_0856,+919276297510,Vijayawada,Andhra Pradesh,Tier 3,2023-08-03 00:00:00,Active
857,Reseller_0857,+918095197958,Delhi,Delhi,Tier 1,2023-08-03 12:00:00,Active
858,Reseller_0858,+917339604915,Kochi,Kerala,Tier 2,2023-08-04 00:00:00,Inactive
859,Reseller_0859,+917397129827,Ranchi,Jharkhand,Tier 3,2023-08-04 12:00:00,Active
860,Reseller_0860,+917221348142,Bhopal,Madhya Pradesh,Tier 2,2023-08-05 00:00:00,Inactive
861,Reseller_0861,+919598323977,Kochi,Kerala,Tier 2,2023-08-05 12:00:00,Active
862,Reseller_0862,+917808155185,Rajkot,Gujarat,Tier 3,2023-08-06 00:00:00,Churned
863,Reseller_0863,+919883858045,Jodhpur,Rajasthan,Tier 3,2023-08-06 12:00:00,Active
864,Reseller_0864,+917897171779,Coimbatore,Tamil Nadu,Tier 2,2023-08-07 00:00:00,Active
865,Reseller_0865,+918302182635,Ranchi,Jharkhand,Tier 3,2023-08-07 12:00:00,Inactive
866,Reseller_0866,+917909707455,Meerut,Uttar Pradesh,Tier 3,2023-08-08 00:00:00,Active
867,Reseller_0867,+917503869216,Mysore,Karnataka,Tier 3,2023-08-08 12:00:00,Churned
868,Reseller_0868,+918041929790,Jabalpur,Madhya Pradesh,Tier 3,2023-08-09 00:00:00,Inactive
869,Reseller_0869,+917878377268,Mysore,Karnataka,Tier 3,2023-08-09 12:00:00,Inactive
870,Reseller_0870,+919371162526,Bhopal,Madhya Pradesh,Tier 2,2023-08-10 00:00:00,Inactive
871,Reseller_0871,+918634929736,Patna,Bihar,Tier 2,2023-08-10 12:00:00,Churned
872,Reseller_0872,+918543008060,Kochi,Kerala,Tier 2,2023-08-11 00:00:00,Churned
873,Reseller_0873,+919202530266,Nagpur,Maharashtra,Tier 2,2023-08-11 12:00:00,Inactive
874,Reseller_0874,+917423519117,Jabalpur,Madhya Pradesh,Tier 3,2023-08-12 00:00:00,Inactive
875,Reseller_0875,+919016446001,Mysore,Karnataka,Tier 3,2023-08-12 12:00:00,Active
876,Reseller_0876,+917872425923,Ranchi,Jharkhand,Tier 3,2023-08-13 00:00:00,Active
877,Reseller_0877,+917196346343,Vadodara,Gujarat,Tier 2,2023-08-13 12:00:00,Inactive
878,Reseller_0878,+917626733282,Bhopal,Madhya Pradesh,Tier 2,2023-08-14 00:00:00,Active
879,Reseller_0879,+919508397912,Chennai,Tamil Nadu,Tier 1,2023-08-14 12:00:00,Active
880,Reseller_0880,+918267841227,Vadodara,Gujarat,Tier 2,2023-08-15 00:00:00,Active
881,Reseller_0881,+917987922467,Nagpur,Maharashtra,Tier 2,2023-08-15 12:00:00,Active
882,Reseller_0882,+919144483523,Bhopal,Madhya Pradesh,Tier 2,2023-08-16 00:00:00,Inactive
883,Reseller_0883,+918449827559,Kochi,Kerala,Tier 2,2023-08-16 12:00:00,Churned
884,Reseller_0884,+919756056675,Coimbatore,Tamil Nadu,Tier 2,2023-08-17 00:00:00,Active
885,Reseller_0885,+917722558006,Jabalpur,Madhya Pradesh,Tier 3,2023-08-17 12:00:00,Active
886,Reseller_0886,+917726990714,Ranchi,Jharkhand,Tier 3,2023-08-18 00:00:00,Churned
887,Reseller_0887,+919097302637,Chennai,Tamil Nadu,Tier 1,2023-08-18 12:00:00,Active
888,Reseller_0888,+919756550636,Ludhiana,Punjab,Tier 2,2023-08-19 00:00:00,Inactive
889,Reseller_0889,+917145271935,Vijayawada,Andhra Pradesh,Tier 3,2023-08-19 12:00:00,Active
890,Reseller_0890,+919869963931,Rajkot,Gujarat,Tier 3,2023-08-20 00:00:00,Active
891,Reseller_0891,+918771211118,Mumbai,Maharashtra,Tier 1,2023-08-20 12:00:00,Churned
892,Reseller_0892,+917993998848,Kolkata,West Bengal,Tier 1,2023-08-21 00:00:00,Active
893,Reseller_0893,+917039262289,Delhi,Delhi,Tier 1,2023-08-21 12:00:00,Inactive
894,Reseller_0894,+918602884797,Coimbatore,Tamil Nadu,Tier 2,2023-08-22 00:00:00,Inactive
895,Reseller_0895,+919863689749,Kolkata,West Bengal,Tier 1,2023-08-22 12:00:00,Active
896,Reseller_0896,+919831604672,Jabalpur,Madhya Pradesh,Tier 3,2023-08-23 00:00:00,Inactive
897,Reseller_0897,+919285835206,Jaipur,Rajasthan,Tier 2,2023-08-23 12:00:00,Churned
898,Reseller_0898,+917071838242,Jaipur,Rajasthan,Tier 2,2023-08-24 00:00:00,Active
899,Reseller_0899,+919300977631,Patna,Bihar,Tier 2,2023-08-24 12:00:00,Churned
900,Reseller_0900,+919157001409,Meerut,Uttar Pradesh,Tier 3,2023-08-25 00:00:00,Inactive
901,Reseller_0901,+918849297832,Raipur,Chhattisgarh,Tier 3,2023-08-25 12:00:00,Inactive
902,Reseller_0902,+917459632043,Varanasi,Uttar Pradesh,Tier 3,2023-08-26 00:00:00,Inactive
903,Reseller_0903,+917639509845,Vijayawada,Andhra Pradesh,Tier 3,2023-08-26 12:00:00,Active
904,Reseller_0904,+919261111254,Agra,Uttar Pradesh,Tier 2,2023-08-27 00:00:00,Churned
905,Reseller_0905,+918148151005,Nagpur,Maharashtra,Tier 2,2023-08-27 12:00:00,Churned
906,Reseller_0906,+918602244331,Rajkot,Gujarat,Tier 3,2023-08-28 00:00:00,Inactive
907,Reseller_0907,+919426665919,Jabalpur,Madhya Pradesh,Tier 3,2023-08-28 12:00:00,Inactive
908,Reseller_0908,+917970049535,Visakhapatnam,Andhra Pradesh,Tier 2,2023-08-29 00:00:00,Inactive
909,Reseller_0909,+919807773530,Lucknow,Uttar Pradesh,Tier 2,2023-08-29 12:00:00,Active
910,Reseller_0910,+917136083924,Raipur,Chhattisgarh,Tier 3,2023-08-30 00:00:00,Inactive
911,Reseller_0911,+918619930972,Hyderabad,Telangana,Tier 1,2023-08-30 12:00:00,Inactive
912,Reseller_0912,+919734812163,Jaipur,Rajasthan,Tier 2,2023-08-31 00:00:00,Inactive
913,Reseller_0913,+917355134188,Delhi,Delhi,Tier 1,2023-08-31 12:00:00,Inactive
914,Reseller_0914,+919769855512,Vadodara,Gujarat,Tier 2,2023-09-01 00:00:00,Active
915,Reseller_0915,+917409575959,Jodhpur,Rajasthan,Tier 3,2023-09-01 12:00:00,Active
916,Reseller_0916,+917986839603,Meerut,Uttar Pradesh,Tier 3,2023-09-02 00:00:00,Active
917,Reseller_0917,+919434319360,Visakhapatnam,Andhra Pradesh,Tier 2,2023-09-02 12:00:00,Active
918,Reseller_0918,+917319322484,Jaipur,Rajasthan,Tier 2,2023-09-03 00:00:00,Inactive
919,Reseller_0919,+919332299091,Allahabad,Uttar Pradesh,Tier 3,2023-09-03 12:00:00,Inactive
920,Reseller_0920,+917770321709,Jaipur,Rajasthan,Tier 2,2023-09-04 00:00:00,Inactive
921,Reseller_0921,+917067251004,Ranchi,Jharkhand,Tier 3,2023-09-04 12:00:00,Active
922,Reseller_0922,+917619298045,Jodhpur,Rajasthan,Tier 3,2023-09-05 00:00:00,Inactive
923,Reseller_0923,+918710668371,Mysore,Karnataka,Tier 3,2023-09-05 12:00:00,Active
924,Reseller_0924,+917697718498,Allahabad,Uttar Pradesh,Tier 3,2023-09-06 00:00:00,Active
925,Reseller_0925,+918671414897,Agra,Uttar Pradesh,Tier 2,2023-09-06 12:00:00,Inactive
926,Reseller_0926,+918424768819,Vijayawada,Andhra Pradesh,Tier 3,2023-09-07 00:00:00,Churned
927,Reseller_0927,+917601083212,Visakhapatnam,Andhra Pradesh,Tier 2,2023-09-07 12:00:00,Active
928,Reseller_0928,+917336844365,Mysore,Karnataka,Tier 3,2023-09-08 00:00:00,Active
929,Reseller_0929,+917230624431,Nagpur,Maharashtra,Tier 2,2023-09-08 12:00:00,Active
930,Reseller_0930,+917326495888,Delhi,Delhi,Tier 1,2023-09-09 00:00:00,Active
931,Reseller_0931,+919558119733,Agra,Uttar Pradesh,Tier 2,2023-09-09 12:00:00,Inactive
932,Reseller_0932,+917127241247,Nagpur,Maharashtra,Tier 2,2023-09-10 00:00:00,Active
933,Reseller_0933,+919107125807,Jabalpur,Madhya Pradesh,Tier 3,2023-09-10 12:00:00,Active
934,Reseller_0934,+918612446667,Ludhiana,Punjab,Tier 2,2023-09-11 00:00:00,Active
935,Reseller_0935,+919516314486,Kochi,Kerala,Tier 2,2023-09-11 12:00:00,Active
936,Reseller_0936,+919656935034,Rajkot,Gujarat,Tier 3,2023-09-12 00:00:00,Active
937,Reseller_0937,+917315708805,Bhopal,Madhya Pradesh,Tier 2,2023-09-12 12:00:00,Active
938,Reseller_0938,+918632087531,Delhi,Delhi,Tier 1,2023-09-13 00:00:00,Active
939,Reseller_0939,+917662614186,Raipur,Chhattisgarh,Tier 3,2023-09-13 12:00:00,Active
940,Reseller_0940,+918549195708,Ranchi,Jharkhand,Tier 3,2023-09-14 00:00:00,Inactive
941,Reseller_0941,+918323998648,Mumbai,Maharashtra,Tier 1,2023-09-14 12:00:00,Active
942,Reseller_0942,+917439080604,Patna,Bihar,Tier 2,2023-09-15 00:00:00,Churned
943,Reseller_0943,+918851042925,Delhi,Delhi,Tier 1,2023-09-15 12:00:00,Active
944,Reseller_0944,+919200916676,Ludhiana,Punjab,Tier 2,2023-09-16 00:00:00,Inactive
945,Reseller_0945,+917384909986,Jaipur,Rajasthan,Tier 2,2023-09-16 12:00:00,Inactive
946,Reseller_0946,+919563771436,Lucknow,Uttar Pradesh,Tier 2,2023-09-17 00:00:00,Inactive
947,Reseller_0947,+918654584280,Nagpur,Maharashtra,Tier 2,2023-09-17 12:00:00,Inactive
948,Reseller_0948,+918665586415,Hyderabad,Telangana,Tier 1,2023-09-18 00:00:00,Active
949,Reseller_0949,+919403191167,Mysore,Karnataka,Tier 3,2023-09-18 12:00:00,Active
950,Reseller_0950,+919456551333,Amritsar,Punjab,Tier 3,2023-09-19 00:00:00,Active
951,Reseller_0951,+918635231601,Kochi,Kerala,Tier 2,2023-09-19 12:00:00,Inactive
952,Reseller_0952,+918293348937,Patna,Bihar,Tier 2,2023-09-20 00:00:00,Active
953,Reseller_0953,+917271730355,Indore,Madhya Pradesh,Tier 2,2023-09-20 12:00:00,Active
954,Reseller_0954,+918808620775,Patna,Bihar,Tier 2,2023-09-21 00:00:00,Inactive
955,Reseller_0955,+918551019709,Lucknow,Uttar Pradesh,Tier 2,2023-09-21 12:00:00,Inactive
956,Reseller_0956,+919684499242,Bhopal,Madhya Pradesh,Tier 2,2023-09-22 00:00:00,Inactive
957,Reseller_0957,+917839873216,Agra,Uttar Pradesh,Tier 2,2023-09-22 12:00:00,Inactive
958,Reseller_0958,+918308496151,Indore,Madhya Pradesh,Tier 2,2023-09-23 00:00:00,Churned
959,Reseller_0959,+918426862057,Hyderabad,Telangana,Tier 1,2023-09-23 12:00:00,Active
960,Reseller_0960,+918415370893,Gwalior,Madhya Pradesh,Tier 3,2023-09-24 00:00:00,Active
961,Reseller_0961,+919796181989,Vadodara,Gujarat,Tier 2,2023-09-24 12:00:00,Active
962,Reseller_0962,+918290359719,Varanasi,Uttar Pradesh,Tier 3,2023-09-25 00:00:00,Active
963,Reseller_0963,+917862650571,Visakhapatnam,Andhra Pradesh,Tier 2,2023-09-25 12:00:00,Inactive
964,Reseller_0964,+918710425977,Indore,Madhya Pradesh,Tier 2,2023-09-26 00:00:00,Active
965,Reseller_0965,+919984820893,Allahabad,Uttar Pradesh,Tier 3,2023-09-26 12:00:00,Inactive
966,Reseller_0966,+918041204430,Jodhpur,Rajasthan,Tier 3,2023-09-27 00:00:00,Active
967,Reseller_0967,+918687643539,Patna,Bihar,Tier 2,2023-09-27 12:00:00,Inactive
968,Reseller_0968,+917858134663,Agra,Uttar Pradesh,Tier 2,2023-09-28 00:00:00,Inactive
969,Reseller_0969,+917772781491,Ludhiana,Punjab,Tier 2,2023-09-28 12:00:00,Active
970,Reseller_0970,+917115603785,Vijayawada,Andhra Pradesh,Tier 3,2023-09-29 00:00:00,Active
971,Reseller_0971,+917900432998,Jabalpur,Madhya Pradesh,Tier 3,2023-09-29 12:00:00,Active
972,Reseller_0972,+919975704877,Patna,Bihar,Tier 2,2023-09-30 00:00:00,Active
973,Reseller_0973,+918757249751,Pune,Maharashtra,Tier 1,2023-09-30 12:00:00,Active
974,Reseller_0974,+919720157590,Varanasi,Uttar Pradesh,Tier 3,2023-10-01 00:00:00,Active
975,Reseller_0975,+919828935922,Patna,Bihar,Tier 2,2023-10-01 12:00:00,Active
976,Reseller_0976,+918619163247,Vadodara,Gujarat,Tier 2,2023-10-02 00:00:00,Inactive
977,Reseller_0977,+919058297345,Chennai,Tamil Nadu,Tier 1,2023-10-02 12:00:00,Inactive
978,Reseller_0978,+919175884729,Ludhiana,Punjab,Tier 2,2023-10-03 00:00:00,Inactive
979,Reseller_0979,+918796587803,Mysore,Karnataka,Tier 3,2023-10-03 12:00:00,Active
980,Reseller_0980,+919305993661,Nagpur,Maharashtra,Tier 2,2023-10-04 00:00:00,Inactive
981,Reseller_0981,+917469738105,Lucknow,Uttar Pradesh,Tier 2,2023-10-04 12:00:00,Active
982,Reseller_0982,+919854838525,Raipur,Chhattisgarh,Tier 3,2023-10-05 00:00:00,Active
983,Reseller_0983,+919631431563,Kochi,Kerala,Tier 2,2023-10-05 12:00:00,Churned
984,Reseller_0984,+919909719639,Kolkata,West Bengal,Tier 1,2023-10-06 00:00:00,Active
985,Reseller_0985,+918848792488,Ranchi,Jharkhand,Tier 3,2023-10-06 12:00:00,Inactive
986,Reseller_0986,+918111272861,Mumbai,Maharashtra,Tier 1,2023-10-07 00:00:00,Inactive
987,Reseller_0987,+919228219449,Visakhapatnam,Andhra Pradesh,Tier 2,2023-10-07 12:00:00,Active
988,Reseller_0988,+919470617247,Visakhapatnam,Andhra Pradesh,Tier 2,2023-10-08 00:00:00,Active
989,Reseller_0989,+918679908454,Nagpur,Maharashtra,Tier 2,2023-10-08 12:00:00,Active
990,Reseller_0990,+919527974623,Kochi,Kerala,Tier 2,2023-10-09 00:00:00,Churned
991,Reseller_0991,+918481623643,Varanasi,Uttar Pradesh,Tier 3,2023-10-09 12:00:00,Active
992,Reseller_0992,+917449036081,Jabalpur,Madhya Pradesh,Tier 3,2023-10-10 00:00:00,Active
993,Reseller_0993,+917498513988,Lucknow,Uttar Pradesh,Tier 2,2023-10-10 12:00:00,Active
994,Reseller_0994,+917608490241,Mysore,Karnataka,Tier 3,2023-10-11 00:00:00,Inactive
995,Reseller_0995,+918955638763,Nagpur,Maharashtra,Tier 2,2023-10-11 12:00:00,Active
996,Reseller_0996,+919074151376,Vijayawada,Andhra Pradesh,Tier 3,2023-10-12 00:00:00,Active
997,Reseller_0997,+918881908383,Lucknow,Uttar Pradesh,Tier 2,2023-10-12 12:00:00,Inactive
998,Reseller_0998,+918369705770,Jabalpur,Madhya Pradesh,Tier 3,2023-10-13 00:00:00,Churned
999,Reseller_0999,+917494287462,Mumbai,Maharashtra,Tier 1,2023-10-13 12:00:00,Active
1000,Reseller_1000,+919783009621,Bangalore,Karnataka,Tier 1,2023-10-14 00:00:00,Active
